GC%_100bpWindowSize	FrequencyAcrossAssembly	SampleID	SequencingTechnology	RelativeDepth
37.0	81	RW-TB008	Illumina_DP_PBN	1.4133567627564931
38.0	115	RW-TB008	Illumina_DP_PBN	1.3949774370638965
39.0	170	RW-TB008	Illumina_DP_PBN	1.265548042270077
40.0	304	RW-TB008	Illumina_DP_PBN	1.300088415831983
41.0	515	RW-TB008	Illumina_DP_PBN	1.3110724976781079
42.0	730	RW-TB008	Illumina_DP_PBN	1.28489214488518
43.0	985	RW-TB008	Illumina_DP_PBN	1.2885248101838815
44.0	1373	RW-TB008	Illumina_DP_PBN	1.2531843132011895
45.0	1848	RW-TB008	Illumina_DP_PBN	1.25411802337894
46.0	2479	RW-TB008	Illumina_DP_PBN	1.2310035689026209
47.0	3367	RW-TB008	Illumina_DP_PBN	1.222601819704895
48.0	4719	RW-TB008	Illumina_DP_PBN	1.2305726904088374
49.0	6557	RW-TB008	Illumina_DP_PBN	1.2193056688917685
50.0	9274	RW-TB008	Illumina_DP_PBN	1.2172233341143135
51.0	13242	RW-TB008	Illumina_DP_PBN	1.2025225254173353
52.0	18379	RW-TB008	Illumina_DP_PBN	1.1874829907212658
53.0	25818	RW-TB008	Illumina_DP_PBN	1.179787029345502
54.0	35775	RW-TB008	Illumina_DP_PBN	1.179271064712708
55.0	49295	RW-TB008	Illumina_DP_PBN	1.1694711566360851
56.0	66418	RW-TB008	Illumina_DP_PBN	1.1596750998681922
57.0	86990	RW-TB008	Illumina_DP_PBN	1.1524659674016926
58.0	113332	RW-TB008	Illumina_DP_PBN	1.1396575941171405
59.0	145950	RW-TB008	Illumina_DP_PBN	1.126359738091498
60.0	182245	RW-TB008	Illumina_DP_PBN	1.10871858218048
61.0	219175	RW-TB008	Illumina_DP_PBN	1.0941780179678293
62.0	253567	RW-TB008	Illumina_DP_PBN	1.080088121511702
63.0	285313	RW-TB008	Illumina_DP_PBN	1.0626101831856156
64.0	307376	RW-TB008	Illumina_DP_PBN	1.0469404972856025
65.0	318880	RW-TB008	Illumina_DP_PBN	1.0306580401453214
66.0	322092	RW-TB008	Illumina_DP_PBN	1.014171919162413
67.0	311507	RW-TB008	Illumina_DP_PBN	0.9952703895286922
68.0	290745	RW-TB008	Illumina_DP_PBN	0.9753416516146982
69.0	261940	RW-TB008	Illumina_DP_PBN	0.9552466428900285
70.0	228076	RW-TB008	Illumina_DP_PBN	0.9333044293336191
71.0	190190	RW-TB008	Illumina_DP_PBN	0.912334894310398
72.0	151110	RW-TB008	Illumina_DP_PBN	0.8908444069128784
73.0	118521	RW-TB008	Illumina_DP_PBN	0.8622896358298029
74.0	90127	RW-TB008	Illumina_DP_PBN	0.8325501401773628
75.0	67521	RW-TB008	Illumina_DP_PBN	0.7932268103835598
76.0	49623	RW-TB008	Illumina_DP_PBN	0.747667256680998
77.0	36319	RW-TB008	Illumina_DP_PBN	0.6898317186963147
78.0	26955	RW-TB008	Illumina_DP_PBN	0.6149687140541384
79.0	19677	RW-TB008	Illumina_DP_PBN	0.5383569657990845
80.0	15314	RW-TB008	Illumina_DP_PBN	0.45684947942526716
81.0	12319	RW-TB008	Illumina_DP_PBN	0.3728059379764393
82.0	9416	RW-TB008	Illumina_DP_PBN	0.3186008835272891
83.0	7762	RW-TB008	Illumina_DP_PBN	0.26473981380942946
84.0	5760	RW-TB008	Illumina_DP_PBN	0.22507204119554075
85.0	4032	RW-TB008	Illumina_DP_PBN	0.21015681252453347
86.0	2815	RW-TB008	Illumina_DP_PBN	0.18162923545641185
87.0	1811	RW-TB008	Illumina_DP_PBN	0.15231536211286628
88.0	982	RW-TB008	Illumina_DP_PBN	0.13085021064002017
89.0	493	RW-TB008	Illumina_DP_PBN	0.10963747898824874
90.0	257	RW-TB008	Illumina_DP_PBN	0.05877716480027813
91.0	85	RW-TB008	Illumina_DP_PBN	0.0392003936120569
35.0	29	DNA028	Illumina_DP_PBN	0.7527692503228718
36.0	76	DNA028	Illumina_DP_PBN	0.7205456934676915
37.0	96	DNA028	Illumina_DP_PBN	0.6297534971638155
38.0	129	DNA028	Illumina_DP_PBN	0.5860571317998495
39.0	169	DNA028	Illumina_DP_PBN	0.5789606479004744
40.0	336	DNA028	Illumina_DP_PBN	0.6034088603736371
41.0	548	DNA028	Illumina_DP_PBN	0.6284576241445655
42.0	805	DNA028	Illumina_DP_PBN	0.6278498054610292
43.0	1005	DNA028	Illumina_DP_PBN	0.6166252652255892
44.0	1416	DNA028	Illumina_DP_PBN	0.6461394011971526
45.0	1894	DNA028	Illumina_DP_PBN	0.6729547899732082
46.0	2563	DNA028	Illumina_DP_PBN	0.679603346271564
47.0	3507	DNA028	Illumina_DP_PBN	0.6822666323772366
48.0	4948	DNA028	Illumina_DP_PBN	0.6987054419789716
49.0	6836	DNA028	Illumina_DP_PBN	0.7227602221998233
50.0	9713	DNA028	Illumina_DP_PBN	0.7443802205088424
51.0	13689	DNA028	Illumina_DP_PBN	0.7566498449828591
52.0	19067	DNA028	Illumina_DP_PBN	0.7751994602926329
53.0	26576	DNA028	Illumina_DP_PBN	0.7895373060715948
54.0	36472	DNA028	Illumina_DP_PBN	0.8040933836806576
55.0	49907	DNA028	Illumina_DP_PBN	0.820778913986746
56.0	67193	DNA028	Illumina_DP_PBN	0.8375939995814787
57.0	88015	DNA028	Illumina_DP_PBN	0.8553310511544103
58.0	114710	DNA028	Illumina_DP_PBN	0.8730692930785207
59.0	148014	DNA028	Illumina_DP_PBN	0.8912059548772341
60.0	184261	DNA028	Illumina_DP_PBN	0.9078876880474441
61.0	221620	DNA028	Illumina_DP_PBN	0.9263607058218795
62.0	255544	DNA028	Illumina_DP_PBN	0.9457821551974298
63.0	287117	DNA028	Illumina_DP_PBN	0.9659462228792913
64.0	309191	DNA028	Illumina_DP_PBN	0.9858307372638703
65.0	320710	DNA028	Illumina_DP_PBN	1.00421841701402
66.0	323721	DNA028	Illumina_DP_PBN	1.0240173912556536
67.0	313423	DNA028	Illumina_DP_PBN	1.0426407191177154
68.0	292595	DNA028	Illumina_DP_PBN	1.0630308443559113
69.0	264325	DNA028	Illumina_DP_PBN	1.0796990739301504
70.0	230143	DNA028	Illumina_DP_PBN	1.095460456574236
71.0	191782	DNA028	Illumina_DP_PBN	1.1098477830654612
72.0	152252	DNA028	Illumina_DP_PBN	1.120496912667448
73.0	119743	DNA028	Illumina_DP_PBN	1.1292284108031212
74.0	91207	DNA028	Illumina_DP_PBN	1.1260155416155297
75.0	68090	DNA028	Illumina_DP_PBN	1.122618484453896
76.0	50030	DNA028	Illumina_DP_PBN	1.108642135254009
77.0	36516	DNA028	Illumina_DP_PBN	1.0867399040625478
78.0	27068	DNA028	Illumina_DP_PBN	1.0404245554495755
79.0	19862	DNA028	Illumina_DP_PBN	0.9782304899428758
80.0	15292	DNA028	Illumina_DP_PBN	0.9217974866831684
81.0	12366	DNA028	Illumina_DP_PBN	0.8555269352351987
82.0	9545	DNA028	Illumina_DP_PBN	0.8085459482294728
83.0	7894	DNA028	Illumina_DP_PBN	0.7487965014946447
84.0	5603	DNA028	Illumina_DP_PBN	0.6793534817734653
85.0	4121	DNA028	Illumina_DP_PBN	0.6540503588775053
86.0	3076	DNA028	Illumina_DP_PBN	0.5986147738899326
87.0	1853	DNA028	Illumina_DP_PBN	0.5716264916007152
88.0	1044	DNA028	Illumina_DP_PBN	0.5119850721910824
89.0	461	DNA028	Illumina_DP_PBN	0.5468565219706074
90.0	209	DNA028	Illumina_DP_PBN	0.5351891764456198
91.0	78	DNA028	Illumina_DP_PBN	0.5229814287814598
35.0	29	DNA075	Illumina_DP_PBN	0.7446994732408404
36.0	76	DNA075	Illumina_DP_PBN	0.7015152331550876
37.0	96	DNA075	Illumina_DP_PBN	0.6525441459653087
38.0	129	DNA075	Illumina_DP_PBN	0.6435510970997087
39.0	174	DNA075	Illumina_DP_PBN	0.6767866281968655
40.0	328	DNA075	Illumina_DP_PBN	0.6645040861828588
41.0	518	DNA075	Illumina_DP_PBN	0.6992359520103893
42.0	760	DNA075	Illumina_DP_PBN	0.7023335735316568
43.0	955	DNA075	Illumina_DP_PBN	0.7130904871401759
44.0	1362	DNA075	Illumina_DP_PBN	0.7448368442186852
45.0	1856	DNA075	Illumina_DP_PBN	0.7652443414046658
46.0	2519	DNA075	Illumina_DP_PBN	0.7695417443640838
47.0	3496	DNA075	Illumina_DP_PBN	0.7659273317605734
48.0	4921	DNA075	Illumina_DP_PBN	0.7692857139210654
49.0	6817	DNA075	Illumina_DP_PBN	0.7893552822497503
50.0	9725	DNA075	Illumina_DP_PBN	0.8090440414975102
51.0	13694	DNA075	Illumina_DP_PBN	0.8281955087376828
52.0	19031	DNA075	Illumina_DP_PBN	0.835750076949037
53.0	26561	DNA075	Illumina_DP_PBN	0.8511254122055516
54.0	36485	DNA075	Illumina_DP_PBN	0.8710104157174914
55.0	49757	DNA075	Illumina_DP_PBN	0.8885668391653752
56.0	66938	DNA075	Illumina_DP_PBN	0.9014244181668506
57.0	87782	DNA075	Illumina_DP_PBN	0.9167758894858387
58.0	114544	DNA075	Illumina_DP_PBN	0.9317473857302123
59.0	147641	DNA075	Illumina_DP_PBN	0.9458118811711311
60.0	183887	DNA075	Illumina_DP_PBN	0.9580198310942394
61.0	220961	DNA075	Illumina_DP_PBN	0.9725896060132532
62.0	254789	DNA075	Illumina_DP_PBN	0.9845564121256201
63.0	286369	DNA075	Illumina_DP_PBN	0.9959234706722642
64.0	308735	DNA075	Illumina_DP_PBN	1.0101937132882521
65.0	320028	DNA075	Illumina_DP_PBN	1.020961212982561
66.0	323097	DNA075	Illumina_DP_PBN	1.0324561481400192
67.0	312766	DNA075	Illumina_DP_PBN	1.0410017825334803
68.0	292131	DNA075	Illumina_DP_PBN	1.0509356979367863
69.0	263953	DNA075	Illumina_DP_PBN	1.0576289805959667
70.0	229991	DNA075	Illumina_DP_PBN	1.0627819746102358
71.0	191689	DNA075	Illumina_DP_PBN	1.0651078197325894
72.0	152082	DNA075	Illumina_DP_PBN	1.061612638195345
73.0	119663	DNA075	Illumina_DP_PBN	1.054930959045626
74.0	91299	DNA075	Illumina_DP_PBN	1.0398124432992022
75.0	68203	DNA075	Illumina_DP_PBN	1.0187271074982864
76.0	49926	DNA075	Illumina_DP_PBN	0.9856101908806928
77.0	36540	DNA075	Illumina_DP_PBN	0.941725371532659
78.0	27021	DNA075	Illumina_DP_PBN	0.8821483038307409
79.0	19885	DNA075	Illumina_DP_PBN	0.8058946606494328
80.0	15285	DNA075	Illumina_DP_PBN	0.7339357755388409
81.0	12369	DNA075	Illumina_DP_PBN	0.6502440130579882
82.0	9536	DNA075	Illumina_DP_PBN	0.6002878684851644
83.0	7882	DNA075	Illumina_DP_PBN	0.5477641351667952
84.0	5643	DNA075	Illumina_DP_PBN	0.47629253153649737
85.0	4169	DNA075	Illumina_DP_PBN	0.4407343105367467
86.0	3098	DNA075	Illumina_DP_PBN	0.39467029203702253
87.0	1849	DNA075	Illumina_DP_PBN	0.383606761687302
88.0	1061	DNA075	Illumina_DP_PBN	0.352355785943726
89.0	467	DNA075	Illumina_DP_PBN	0.34492959255627403
90.0	215	DNA075	Illumina_DP_PBN	0.29865026887882157
91.0	83	DNA075	Illumina_DP_PBN	0.2653639512751938
35.0	39	DNA091	Illumina_DP_PBN	0.6546793441796742
36.0	84	DNA091	Illumina_DP_PBN	0.7785233044364023
37.0	102	DNA091	Illumina_DP_PBN	0.8443149335247844
38.0	142	DNA091	Illumina_DP_PBN	0.8226067229141609
39.0	198	DNA091	Illumina_DP_PBN	0.7990139474933525
40.0	364	DNA091	Illumina_DP_PBN	0.8119165264144556
41.0	551	DNA091	Illumina_DP_PBN	0.8628558639837199
42.0	787	DNA091	Illumina_DP_PBN	0.8922541760095941
43.0	980	DNA091	Illumina_DP_PBN	0.934556889877972
44.0	1385	DNA091	Illumina_DP_PBN	0.9803432076261069
45.0	1881	DNA091	Illumina_DP_PBN	0.9735573716916478
46.0	2553	DNA091	Illumina_DP_PBN	0.9569688208164431
47.0	3514	DNA091	Illumina_DP_PBN	0.9551627245888233
48.0	4972	DNA091	Illumina_DP_PBN	0.9625269439253751
49.0	6834	DNA091	Illumina_DP_PBN	0.9594736227592524
50.0	9693	DNA091	Illumina_DP_PBN	0.9634646034480214
51.0	13664	DNA091	Illumina_DP_PBN	0.9654261447528014
52.0	19000	DNA091	Illumina_DP_PBN	0.9614876166135343
53.0	26543	DNA091	Illumina_DP_PBN	0.9719566297150594
54.0	36489	DNA091	Illumina_DP_PBN	0.9805476778751588
55.0	49781	DNA091	Illumina_DP_PBN	0.9799830897488481
56.0	67014	DNA091	Illumina_DP_PBN	0.9796770070576449
57.0	87800	DNA091	Illumina_DP_PBN	0.9813744206341668
58.0	114571	DNA091	Illumina_DP_PBN	0.9830055329663385
59.0	147622	DNA091	Illumina_DP_PBN	0.9868419947852876
60.0	183867	DNA091	Illumina_DP_PBN	0.9894475847728722
61.0	221019	DNA091	Illumina_DP_PBN	0.9948312198669307
62.0	254952	DNA091	Illumina_DP_PBN	0.9994687265211573
63.0	286481	DNA091	Illumina_DP_PBN	1.0036945464190499
64.0	308611	DNA091	Illumina_DP_PBN	1.0084426714115249
65.0	319806	DNA091	Illumina_DP_PBN	1.0122804452520102
66.0	322983	DNA091	Illumina_DP_PBN	1.017817768829557
67.0	312704	DNA091	Illumina_DP_PBN	1.0209279394632906
68.0	292109	DNA091	Illumina_DP_PBN	1.0235030619038734
69.0	263851	DNA091	Illumina_DP_PBN	1.025995775818689
70.0	229735	DNA091	Illumina_DP_PBN	1.025819031730637
71.0	191530	DNA091	Illumina_DP_PBN	1.0238023922272834
72.0	151947	DNA091	Illumina_DP_PBN	1.0208139783408519
73.0	119559	DNA091	Illumina_DP_PBN	1.0167864224677208
74.0	91199	DNA091	Illumina_DP_PBN	1.004061855309247
75.0	68093	DNA091	Illumina_DP_PBN	0.9848177654584859
76.0	49878	DNA091	Illumina_DP_PBN	0.9609032116362448
77.0	36489	DNA091	Illumina_DP_PBN	0.9299634747181713
78.0	26922	DNA091	Illumina_DP_PBN	0.8869745093412964
79.0	19801	DNA091	Illumina_DP_PBN	0.823506473290133
80.0	15191	DNA091	Illumina_DP_PBN	0.7651280580234405
81.0	12251	DNA091	Illumina_DP_PBN	0.7029464880072952
82.0	9491	DNA091	Illumina_DP_PBN	0.6517055561904744
83.0	7864	DNA091	Illumina_DP_PBN	0.6029539678567709
84.0	5565	DNA091	Illumina_DP_PBN	0.5324598964667543
85.0	4122	DNA091	Illumina_DP_PBN	0.5018214746896349
86.0	3077	DNA091	Illumina_DP_PBN	0.4509300509888831
87.0	1852	DNA091	Illumina_DP_PBN	0.428039717028191
88.0	1060	DNA091	Illumina_DP_PBN	0.39125006838189386
89.0	489	DNA091	Illumina_DP_PBN	0.42696570829221064
90.0	236	DNA091	Illumina_DP_PBN	0.40708710983463503
91.0	135	DNA091	Illumina_DP_PBN	0.5330648785959562
35.0	35	DNA044	Illumina_DP_PBN	0.7285088530703869
36.0	78	DNA044	Illumina_DP_PBN	0.7946089811810242
37.0	97	DNA044	Illumina_DP_PBN	0.7471608808402249
38.0	127	DNA044	Illumina_DP_PBN	0.6972433225595046
39.0	165	DNA044	Illumina_DP_PBN	0.7528300977375477
40.0	320	DNA044	Illumina_DP_PBN	0.7183987561677527
41.0	529	DNA044	Illumina_DP_PBN	0.7670681346745141
42.0	777	DNA044	Illumina_DP_PBN	0.793203687943786
43.0	956	DNA044	Illumina_DP_PBN	0.8147259269927463
44.0	1398	DNA044	Illumina_DP_PBN	0.8431986541875204
45.0	1880	DNA044	Illumina_DP_PBN	0.8414485242710993
46.0	2488	DNA044	Illumina_DP_PBN	0.8424082893964491
47.0	3498	DNA044	Illumina_DP_PBN	0.8384970726476074
48.0	4954	DNA044	Illumina_DP_PBN	0.8476703559309985
49.0	6905	DNA044	Illumina_DP_PBN	0.8616105838086489
50.0	9822	DNA044	Illumina_DP_PBN	0.8723796788937392
51.0	13780	DNA044	Illumina_DP_PBN	0.8862767968268751
52.0	19103	DNA044	Illumina_DP_PBN	0.8903898064459057
53.0	26697	DNA044	Illumina_DP_PBN	0.899841851288093
54.0	36737	DNA044	Illumina_DP_PBN	0.9131247638142117
55.0	50404	DNA044	Illumina_DP_PBN	0.9213739834888438
56.0	67717	DNA044	Illumina_DP_PBN	0.9301126360541738
57.0	88580	DNA044	Illumina_DP_PBN	0.9395848064383547
58.0	115996	DNA044	Illumina_DP_PBN	0.947431951435524
59.0	149506	DNA044	Illumina_DP_PBN	0.9560824099544439
60.0	185912	DNA044	Illumina_DP_PBN	0.9670878926667923
61.0	222690	DNA044	Illumina_DP_PBN	0.9783130701790814
62.0	256583	DNA044	Illumina_DP_PBN	0.9884588824299372
63.0	288676	DNA044	Illumina_DP_PBN	0.9950351953918811
64.0	310303	DNA044	Illumina_DP_PBN	1.0049735468671246
65.0	321232	DNA044	Illumina_DP_PBN	1.0134523361258962
66.0	324274	DNA044	Illumina_DP_PBN	1.023341741955661
67.0	313684	DNA044	Illumina_DP_PBN	1.0306759902907987
68.0	293657	DNA044	Illumina_DP_PBN	1.038447937957905
69.0	265184	DNA044	Illumina_DP_PBN	1.0437101660955563
70.0	230590	DNA044	Illumina_DP_PBN	1.0468461769528699
71.0	192383	DNA044	Illumina_DP_PBN	1.0486743452061063
72.0	152506	DNA044	Illumina_DP_PBN	1.0483468405216445
73.0	119755	DNA044	Illumina_DP_PBN	1.0486557073391172
74.0	91482	DNA044	Illumina_DP_PBN	1.0388736496354052
75.0	68231	DNA044	Illumina_DP_PBN	1.0229245221248626
76.0	50144	DNA044	Illumina_DP_PBN	1.0019943475329467
77.0	36789	DNA044	Illumina_DP_PBN	0.9685387914835465
78.0	27086	DNA044	Illumina_DP_PBN	0.9284700118144931
79.0	20228	DNA044	Illumina_DP_PBN	0.8607690829408234
80.0	15703	DNA044	Illumina_DP_PBN	0.795085264190049
81.0	12807	DNA044	Illumina_DP_PBN	0.7253655318578428
82.0	9916	DNA044	Illumina_DP_PBN	0.6757185622781344
83.0	8310	DNA044	Illumina_DP_PBN	0.6212139847166105
84.0	5871	DNA044	Illumina_DP_PBN	0.5556069178593672
85.0	4689	DNA044	Illumina_DP_PBN	0.5150701545041879
86.0	3155	DNA044	Illumina_DP_PBN	0.48047041826973036
87.0	1752	DNA044	Illumina_DP_PBN	0.478360591662626
88.0	983	DNA044	Illumina_DP_PBN	0.45664940273654314
89.0	478	DNA044	Illumina_DP_PBN	0.4442952551125389
90.0	203	DNA044	Illumina_DP_PBN	0.44403164367212916
91.0	65	DNA044	Illumina_DP_PBN	0.4008380201234748
35.0	37	DNA020	Illumina_DP_PBN	0.6812312096267067
36.0	81	DNA020	Illumina_DP_PBN	0.8402753555507203
37.0	96	DNA020	Illumina_DP_PBN	0.8502308506525788
38.0	124	DNA020	Illumina_DP_PBN	0.8187386369611749
39.0	169	DNA020	Illumina_DP_PBN	0.7611165372394285
40.0	310	DNA020	Illumina_DP_PBN	0.8208597215128876
41.0	495	DNA020	Illumina_DP_PBN	0.8867809344818012
42.0	752	DNA020	Illumina_DP_PBN	0.8804456499478838
43.0	953	DNA020	Illumina_DP_PBN	0.9040222114631817
44.0	1372	DNA020	Illumina_DP_PBN	0.9329260935194879
45.0	1876	DNA020	Illumina_DP_PBN	0.9454361277372122
46.0	2470	DNA020	Illumina_DP_PBN	0.9509340151002098
47.0	3437	DNA020	Illumina_DP_PBN	0.9436780803592321
48.0	4879	DNA020	Illumina_DP_PBN	0.9379807733200134
49.0	6833	DNA020	Illumina_DP_PBN	0.9462012047408173
50.0	9708	DNA020	Illumina_DP_PBN	0.9565943241701219
51.0	13625	DNA020	Illumina_DP_PBN	0.9683383628253167
52.0	18952	DNA020	Illumina_DP_PBN	0.9667217896669382
53.0	26367	DNA020	Illumina_DP_PBN	0.9734156059713839
54.0	36334	DNA020	Illumina_DP_PBN	0.9793426037038266
55.0	49796	DNA020	Illumina_DP_PBN	0.980970245427842
56.0	66895	DNA020	Illumina_DP_PBN	0.9855172018355802
57.0	87498	DNA020	Illumina_DP_PBN	0.9909398231729444
58.0	114442	DNA020	Illumina_DP_PBN	0.9952018014252839
59.0	147826	DNA020	Illumina_DP_PBN	0.9993558593221056
60.0	183987	DNA020	Illumina_DP_PBN	1.0036146641340113
61.0	220789	DNA020	Illumina_DP_PBN	1.0089135774290816
62.0	254605	DNA020	Illumina_DP_PBN	1.0120603540895525
63.0	287093	DNA020	Illumina_DP_PBN	1.0138056966766607
64.0	308447	DNA020	Illumina_DP_PBN	1.0177058398218675
65.0	319452	DNA020	Illumina_DP_PBN	1.0205792790292463
66.0	322636	DNA020	Illumina_DP_PBN	1.0226775413981517
67.0	311975	DNA020	Illumina_DP_PBN	1.0222893002010252
68.0	292049	DNA020	Illumina_DP_PBN	1.0236583399993162
69.0	263810	DNA020	Illumina_DP_PBN	1.0239173297221102
70.0	229422	DNA020	Illumina_DP_PBN	1.0191980368263325
71.0	191678	DNA020	Illumina_DP_PBN	1.0138823084473567
72.0	152096	DNA020	Illumina_DP_PBN	1.005671234270817
73.0	119657	DNA020	Illumina_DP_PBN	0.9961441609130078
74.0	91404	DNA020	Illumina_DP_PBN	0.9764345112696634
75.0	67973	DNA020	Illumina_DP_PBN	0.9531245644984525
76.0	49829	DNA020	Illumina_DP_PBN	0.9206492244869378
77.0	36495	DNA020	Illumina_DP_PBN	0.8841280079413265
78.0	26930	DNA020	Illumina_DP_PBN	0.8329302039844404
79.0	19856	DNA020	Illumina_DP_PBN	0.7636381767873922
80.0	15159	DNA020	Illumina_DP_PBN	0.7018153571577933
81.0	12362	DNA020	Illumina_DP_PBN	0.6234567128619756
82.0	9476	DNA020	Illumina_DP_PBN	0.5744351803924695
83.0	7663	DNA020	Illumina_DP_PBN	0.52702051211285
84.0	5349	DNA020	Illumina_DP_PBN	0.46167261729209297
85.0	3910	DNA020	Illumina_DP_PBN	0.4396467607089575
86.0	2878	DNA020	Illumina_DP_PBN	0.4039753010525364
87.0	1716	DNA020	Illumina_DP_PBN	0.3865345605224173
88.0	917	DNA020	Illumina_DP_PBN	0.3540162849988037
89.0	465	DNA020	Illumina_DP_PBN	0.3541739849237924
90.0	190	DNA020	Illumina_DP_PBN	0.37106575651749124
91.0	61	DNA020	Illumina_DP_PBN	0.40961272162586604
35.0	49	AZE_02_042	Illumina_DP_PBN	0.41467017629546943
36.0	100	AZE_02_042	Illumina_DP_PBN	0.5287396681865197
37.0	133	AZE_02_042	Illumina_DP_PBN	0.44715763970925715
38.0	199	AZE_02_042	Illumina_DP_PBN	0.3859633648177576
39.0	256	AZE_02_042	Illumina_DP_PBN	0.43574677303862386
40.0	374	AZE_02_042	Illumina_DP_PBN	0.5420014221736595
41.0	573	AZE_02_042	Illumina_DP_PBN	0.6020425711484033
42.0	847	AZE_02_042	Illumina_DP_PBN	0.6047398809021062
43.0	1016	AZE_02_042	Illumina_DP_PBN	0.662559916116976
44.0	1449	AZE_02_042	Illumina_DP_PBN	0.6955861761116152
45.0	1927	AZE_02_042	Illumina_DP_PBN	0.7223263734958639
46.0	2556	AZE_02_042	Illumina_DP_PBN	0.7296672377802719
47.0	3464	AZE_02_042	Illumina_DP_PBN	0.7363226226819295
48.0	4865	AZE_02_042	Illumina_DP_PBN	0.7587267628257455
49.0	6789	AZE_02_042	Illumina_DP_PBN	0.7831761246689068
50.0	9574	AZE_02_042	Illumina_DP_PBN	0.8116261456043424
51.0	13469	AZE_02_042	Illumina_DP_PBN	0.8356883831816966
52.0	18813	AZE_02_042	Illumina_DP_PBN	0.85257116372002
53.0	26345	AZE_02_042	Illumina_DP_PBN	0.8744418048336716
54.0	36214	AZE_02_042	Illumina_DP_PBN	0.8941785150769759
55.0	49723	AZE_02_042	Illumina_DP_PBN	0.9093876782223947
56.0	66821	AZE_02_042	Illumina_DP_PBN	0.9232920323245515
57.0	87495	AZE_02_042	Illumina_DP_PBN	0.939518980463678
58.0	114233	AZE_02_042	Illumina_DP_PBN	0.9519365731595638
59.0	147395	AZE_02_042	Illumina_DP_PBN	0.9634387458500713
60.0	183487	AZE_02_042	Illumina_DP_PBN	0.9757365400287733
61.0	219923	AZE_02_042	Illumina_DP_PBN	0.9884384666398145
62.0	253754	AZE_02_042	Illumina_DP_PBN	0.9981024109488592
63.0	285759	AZE_02_042	Illumina_DP_PBN	1.0065077014825192
64.0	307447	AZE_02_042	Illumina_DP_PBN	1.0161006794486338
65.0	318672	AZE_02_042	Illumina_DP_PBN	1.0232777384119078
66.0	321850	AZE_02_042	Illumina_DP_PBN	1.0298710233596524
67.0	311105	AZE_02_042	Illumina_DP_PBN	1.035541085948954
68.0	291043	AZE_02_042	Illumina_DP_PBN	1.0410358067543706
69.0	262750	AZE_02_042	Illumina_DP_PBN	1.0445966586327358
70.0	228757	AZE_02_042	Illumina_DP_PBN	1.0448915623364634
71.0	191036	AZE_02_042	Illumina_DP_PBN	1.0442479332692436
72.0	151311	AZE_02_042	Illumina_DP_PBN	1.0420515225901483
73.0	118863	AZE_02_042	Illumina_DP_PBN	1.037024954802113
74.0	90842	AZE_02_042	Illumina_DP_PBN	1.0206472211769755
75.0	67390	AZE_02_042	Illumina_DP_PBN	1.0021559728080631
76.0	49551	AZE_02_042	Illumina_DP_PBN	0.9744223884993388
77.0	36200	AZE_02_042	Illumina_DP_PBN	0.9376909365247327
78.0	26745	AZE_02_042	Illumina_DP_PBN	0.878629811907527
79.0	19628	AZE_02_042	Illumina_DP_PBN	0.8033431119611621
80.0	15061	AZE_02_042	Illumina_DP_PBN	0.7295301262367717
81.0	12290	AZE_02_042	Illumina_DP_PBN	0.6485490661449126
82.0	9477	AZE_02_042	Illumina_DP_PBN	0.5890632247230019
83.0	7579	AZE_02_042	Illumina_DP_PBN	0.538809434324844
84.0	5387	AZE_02_042	Illumina_DP_PBN	0.4641408605986891
85.0	3991	AZE_02_042	Illumina_DP_PBN	0.42473464878463957
86.0	2995	AZE_02_042	Illumina_DP_PBN	0.3611525897826505
87.0	1753	AZE_02_042	Illumina_DP_PBN	0.3361102875968365
88.0	1026	AZE_02_042	Illumina_DP_PBN	0.29673750449711145
89.0	499	AZE_02_042	Illumina_DP_PBN	0.27042901878689296
90.0	221	AZE_02_042	Illumina_DP_PBN	0.2762284553513681
91.0	91	AZE_02_042	Illumina_DP_PBN	0.21603339244186887
35.0	29	DNA019_Rose	Illumina_DP_PBN	0.7628007755895022
36.0	76	DNA019_Rose	Illumina_DP_PBN	0.7615469083592125
37.0	95	DNA019_Rose	Illumina_DP_PBN	0.7459043232145371
38.0	126	DNA019_Rose	Illumina_DP_PBN	0.7246075817017771
39.0	173	DNA019_Rose	Illumina_DP_PBN	0.7315696491794634
40.0	311	DNA019_Rose	Illumina_DP_PBN	0.7733271594835658
41.0	493	DNA019_Rose	Illumina_DP_PBN	0.7970156254495618
42.0	751	DNA019_Rose	Illumina_DP_PBN	0.7947481646907099
43.0	964	DNA019_Rose	Illumina_DP_PBN	0.8178010584195186
44.0	1389	DNA019_Rose	Illumina_DP_PBN	0.8384474438507774
45.0	1864	DNA019_Rose	Illumina_DP_PBN	0.8449709373616706
46.0	2445	DNA019_Rose	Illumina_DP_PBN	0.8547654467399424
47.0	3419	DNA019_Rose	Illumina_DP_PBN	0.8411301846769587
48.0	4831	DNA019_Rose	Illumina_DP_PBN	0.8509628919265106
49.0	6788	DNA019_Rose	Illumina_DP_PBN	0.8617574973909323
50.0	9693	DNA019_Rose	Illumina_DP_PBN	0.872736184186007
51.0	13689	DNA019_Rose	Illumina_DP_PBN	0.8824708016529558
52.0	19022	DNA019_Rose	Illumina_DP_PBN	0.8855229732325055
53.0	26511	DNA019_Rose	Illumina_DP_PBN	0.8957771137731829
